id,label
3433,1.000000
10411,0.005009
8611,0.999650
9485,0.000000
903,0.998815
4246,0.706003
6068,0.000324
6613,0.000000
9402,0.673608
12168,0.556672
380,0.788090
8897,0.999765
1420,1.000000
5816,0.000000
10841,0.000495
10966,0.999354
12453,0.514740
9006,0.999999
11557,0.000000
10746,0.000006
2601,0.999750
11900,0.000000
3965,0.999990
8199,0.999197
8452,0.010668
10912,1.000000
2344,0.000013
7838,0.999878
9849,1.000000
11315,0.074926
4413,1.000000
8412,0.999868
8998,0.377918
10180,0.000315
11174,0.999938
9095,0.398358
2281,0.999999
4312,0.011704
693,0.997075
9308,0.003444
4300,1.000000
1935,0.000019
8786,0.991110
6334,0.035517
2895,1.000000
2756,1.000000
3427,0.997253
5835,0.000734
708,1.000000
7601,1.000000
7276,0.063789
4450,0.003331
10687,0.000004
8868,0.982802
7925,0.999991
8259,0.999999
6841,0.000260
2774,1.000000
3507,0.999999
4679,0.993280
2577,0.993372
5362,0.684745
6805,0.000618
11194,0.756934
2797,0.000077
6174,0.000083
3559,0.389901
1344,0.063551
6761,1.000000
8692,0.000539
2520,1.000000
8621,0.168574
9241,1.000000
3979,0.999999
9375,1.000000
9662,0.000010
4666,0.999998
4656,0.987984
10328,0.000003
9889,1.000000
7370,0.999999
7090,0.259888
10501,0.999994
7855,0.000311
10395,1.000000
10750,1.000000
6475,0.207804
11722,0.000755
6586,0.999994
5848,0.453324
4988,1.000000
2329,0.000000
3133,0.999990
3713,0.999999
2905,0.999999
4376,0.000148
7865,0.000024
5364,0.000583
5824,0.989378
324,0.000001
11541,1.000000
6705,0.000000
10645,1.000000
8883,1.000000
11126,1.000000
9176,0.000008
7109,0.000002
4286,0.000793
11098,0.000081
5436,0.999939
8206,0.037936
11699,0.999587
8875,0.000000
1064,0.014688
10577,0.000013
102,0.999878
6861,0.022828
11568,0.232342
5541,0.000831
10926,0.976218
6945,0.640791
7972,0.000606
10052,0.000109
12488,0.811119
11748,0.000000
12122,0.996740
8516,0.999861
9626,0.177332
6609,0.266572
3986,0.997726
7669,0.999981
7715,1.000000
9785,0.999630
1967,0.000000
5931,1.000000
9969,0.999999
7674,0.999971
1863,1.000000
4971,1.000000
6409,1.000000
6796,0.003225
5259,0.003966
5532,1.000000
1816,1.000000
9494,0.006120
3313,0.000009
464,0.000001
9775,1.000000
9977,0.001394
3299,0.001830
9819,0.001995
7314,0.986168
8849,0.000003
4714,0.972095
1434,1.000000
7054,1.000000
8673,0.810466
11333,0.710969
2850,0.000005
4079,0.004124
6695,0.016064
6291,0.007710
2768,0.999985
10385,1.000000
8180,1.000000
1010,0.999999
7527,0.011936
3490,1.000000
10963,1.000000
10745,0.001279
4665,1.000000
7849,0.999701
3275,0.486926
9955,1.000000
4969,0.999999
905,0.000006
10446,0.999411
8470,0.999913
11849,0.999947
12234,0.992354
2220,0.999943
2451,1.000000
11329,0.999999
12076,0.757817
3783,1.000000
6540,1.000000
2402,0.707546
4377,0.003911
4794,1.000000
5869,1.000000
691,1.000000
3940,0.999974
524,0.005501
9885,0.998857
6120,0.917930
7509,1.000000
11922,0.999992
5260,0.000006
11416,1.000000
11393,0.000110
9742,0.999805
10758,0.999651
1806,0.886902
1438,0.000003
5796,0.999935
585,0.999675
3858,0.995474
802,0.000032
9346,0.989579
6063,0.000000
4303,0.999997
6934,1.000000
11356,1.000000
12473,0.006098
7908,0.998115
8090,0.000002
2812,0.062672
303,0.000000
6288,1.000000
8126,0.999983
7506,0.000199
3708,0.999997
10134,0.991109
6131,0.004754
4448,0.000102
6839,0.999774
9515,1.000000
4126,1.000000
1404,0.000075
6860,0.000000
6261,0.312438
7944,0.000304
12361,1.000000
11034,0.999998
8179,0.000204
12436,0.975605
1875,0.004588
11443,0.999878
1581,1.000000
6181,0.000837
9235,0.010747
4692,0.000015
9043,0.000001
11709,1.000000
6462,1.000000
8177,0.998339
5586,0.997034
12240,0.000985
2127,0.007469
4859,0.000061
4717,0.998087
4417,1.000000
940,1.000000
4105,0.000000
10587,1.000000
4339,0.000187
8150,0.006073
12424,0.000205
11915,1.000000
9180,0.000000
8917,0.007781
3143,0.999999
3897,0.999641
2645,0.449864
3826,0.999991
1135,0.000002
8381,0.000002
11318,0.001663
339,0.000209
5396,1.000000
7738,0.999993
7812,0.999828
12452,0.941225
403,0.999998
5804,0.999992
799,0.000000
10833,0.007666
291,0.007234
4622,1.000000
11446,0.000000
3647,0.000428
1220,0.000000
8225,0.000029
3679,0.000005
11283,1.000000
10879,1.000000
5503,0.999997
872,0.000266
12175,0.999987
8617,0.000030
6146,0.001326
7350,0.999705
10286,0.000000
2442,1.000000
6676,1.000000
9980,0.000000
3029,0.997320
3101,1.000000
12139,0.999958
660,0.000286
1705,1.000000
5428,0.999970
8580,0.000442
2293,0.000295
363,1.000000
53,0.000099
6832,0.999999
12101,0.000000
2409,1.000000
3953,0.000812
7277,0.000000
8598,0.000000
6583,0.999159
5322,1.000000
7604,0.001718
6604,0.000213
4569,0.000075
6312,0.277417
4401,0.999996
10242,1.000000
8600,1.000000
10929,0.526359
11267,0.000638
1640,1.000000
9866,0.954578
11035,0.999956
7365,0.995401
11073,0.143965
5599,0.000000
3812,1.000000
129,0.000064
3415,0.000805
8787,0.000000
2934,0.000022
1423,0.049954
7541,0.990627
5312,0.000003
5863,0.000022
2323,0.000008
4608,0.000000
6008,0.000000
11775,1.000000
10023,1.000000
11719,0.000000
12340,0.000003
6500,0.996434
9249,1.000000
10451,0.000038
7739,0.000984
9514,0.000038
5800,0.000019
9205,0.000019
11921,1.000000
9807,0.999997
3460,0.417050
5563,0.018942
4774,0.999993
10980,0.000000
12310,0.000116
4874,0.987983
9320,0.001082
3793,0.999993
3285,0.000774
3085,1.000000
5074,0.000000
12017,1.000000
8431,0.000001
7983,0.000884
8055,0.845104
9959,1.000000
4228,0.000000
123,0.000087
5254,0.002138
11931,0.068802
8675,1.000000
1852,0.000623
11912,0.965801
11197,0.000015
650,0.999818
914,0.000353
7510,0.998273
9227,0.971018
1969,0.001423
7352,0.999552
568,1.000000
4913,0.999830
12456,0.176727
4231,1.000000
312,0.250529
5844,0.002531
6717,0.000000
10483,0.000673
725,1.000000
4123,0.000000
9332,0.000001
6497,0.984182
8265,0.000408
1595,0.000002
1893,0.000064
931,0.000149
10360,0.000001
106,0.999048
9244,1.000000
3256,0.000100
4452,0.884105
9015,0.009175
9708,1.000000
11278,0.999928
4358,0.988458
4147,0.000290
8328,0.000032
6137,0.999999
11355,0.000007
4249,0.000023
2517,0.000038
3664,0.986669
4655,0.000000
9083,0.997983
2131,0.000000
5640,0.952559
10512,0.138318
4420,0.999065
11517,0.035145
1603,0.000265
5320,1.000000
9169,0.999992
1659,0.998628
2557,0.000072
6753,1.000000
2543,0.988264
823,1.000000
4935,1.000000
5504,1.000000
578,0.000000
10781,0.000002
6259,0.000014
2787,0.999881
11062,1.000000
10263,1.000000
9224,1.000000
10886,0.000000
7866,0.005180
1971,0.000001
8719,1.000000
9561,0.000000
6167,0.002386
10093,0.658786
325,0.966190
327,0.966608
10107,0.014689
3722,0.999953
11704,0.000018
9008,0.000004
8802,1.000000
3187,1.000000
150,0.032966
1516,0.999750
4597,0.000000
11288,0.000074
9132,0.999990
10305,1.000000
9733,0.002491
3987,0.145788
12312,0.000065
543,0.000002
6429,1.000000
9923,0.000000
4119,0.000000
5881,1.000000
4840,1.000000
552,1.000000
3063,0.000001
2943,0.908932
2109,0.999997
587,0.000000
7948,0.000557
8901,1.000000
4271,0.000000
340,0.000002
11836,0.999911
6352,0.000010
10566,1.000000
10901,0.000033
8208,1.000000
320,0.000300
10376,0.000000
10592,0.005340
1527,0.329293
3500,0.993356
522,0.000002
6452,0.000000
2227,0.004928
11022,0.000004
1830,0.000000
10667,1.000000
11822,1.000000
2665,0.001390
10473,1.000000
10165,0.854659
10728,0.225390
5347,0.999964
11080,1.000000
12255,0.000740
4721,0.000241
7046,0.000000
7460,0.002614
1376,1.000000
2364,0.000000
11028,0.009710
10775,0.000000
8347,1.000000
3023,0.000023
104,0.000001
7722,0.997164
9206,0.998928
5351,1.000000
4149,0.000001
12185,0.999079
9827,0.009551
11808,0.068229
5661,0.000000
1930,0.718894
9905,0.000534
11600,0.937719
12325,0.000049
7262,0.000160
9111,1.000000
4068,0.000240
6321,1.000000
1046,0.013177
1680,0.000001
4317,1.000000
6190,0.000000
2412,1.000000
5652,0.000000
8283,0.999993
6338,0.000002
2072,0.000101
4626,1.000000
8213,0.999996
2937,0.000000
3341,0.000038
10840,0.001195
11040,0.003137
10651,0.999893
10852,0.289861
9204,1.000000
12140,0.100940
5144,0.000015
6654,1.000000
4340,0.999700
3227,0.014371
5294,0.000001
5553,0.998260
11496,1.000000
4624,0.990761
12189,0.015326
12073,0.906272
4557,0.000002
8287,0.025857
3817,0.996596
11368,0.029170
8234,1.000000
5412,0.001873
10792,0.027437
1681,0.000000
4588,0.889293
10474,0.999951
2722,0.999997
407,0.239293
12342,1.000000
11776,0.999993
10140,0.984646
1805,0.000000
4533,0.000000
8292,1.000000
1373,1.000000
4589,0.000000
2237,0.000106
9468,0.000000
11147,0.999676
2658,0.000002
3592,0.999797
6998,0.000000
396,0.080595
3360,0.012714
5874,0.999998
11091,0.001315
8240,0.999518
8346,0.984698
9988,0.999983
3859,0.000079
6461,0.988488
16,0.002849
6634,0.000037
3239,0.999210
11572,0.000268
10259,1.000000
6292,0.982863
947,0.000181
775,0.000095
4952,0.999984
11210,1.000000
7296,0.000007
5704,0.000022
1444,0.981846
1658,0.908734
7392,1.000000
9067,1.000000
10400,1.000000
3280,0.273860
1076,0.001074
271,1.000000
11527,1.000000
11145,1.000000
11391,1.000000
1134,0.000268
8105,0.002126
610,0.999670
5530,0.001959
10506,0.000000
6849,0.999881
6657,0.000001
5029,0.000022
1347,0.000000
2024,0.000000
3418,0.000000
4086,0.999996
10108,0.986665
43,1.000000
3719,1.000000
7004,0.010939
10863,0.999983
9926,0.999922
2260,0.999999
11481,0.000001
3390,0.000005
4464,1.000000
8385,0.119069
3832,0.026890
10487,0.999960
11545,0.000004
9693,0.002345
8314,0.000116
7559,0.304878
4116,1.000000
9141,0.015396
2734,0.000074
7779,0.000022
5862,1.000000
6346,0.002760
10044,0.000000
5109,0.000513
7599,0.999997
8464,0.864561
2298,0.000000
12031,0.005552
4871,0.999264
1015,0.000000
6823,0.999999
10476,0.999991
11926,0.924450
3762,0.000002
7008,0.995858
5124,0.000001
9750,0.000000
12195,0.000467
9312,0.999995
9226,0.000035
4083,1.000000
8022,0.000000
4955,1.000000
1707,0.000102
960,0.999999
3868,0.000000
5233,0.887527
3262,0.996717
5516,0.999929
4980,1.000000
10848,0.999991
6132,0.000000
3978,0.665674
416,0.000005
5372,0.000120
1505,0.000951
1375,0.000010
7713,0.705893
3672,0.000000
2137,0.276773
9002,0.000104
1871,1.000000
744,0.163194
2170,0.000017
9443,1.000000
8962,0.000004
10310,0.149597
8053,0.000000
9615,0.965025
1116,0.999451
1137,0.000041
12069,0.000000
4510,0.000003
9170,0.999994
4052,0.000000
6016,1.000000
8915,1.000000
4644,0.000945
2511,0.999996
4842,0.940360
5196,0.000212
12080,0.999974
6280,0.999983
10978,0.098676
5550,0.994018
1455,0.000000
4415,1.000000
8509,0.174778
3340,1.000000
2027,0.004809
5646,0.240145
1983,1.000000
4535,0.999998
3938,0.021054
213,0.010243
5112,0.000025
9390,0.002036
6546,1.000000
5991,0.000021
12039,0.999997
3218,0.000101
10233,0.999019
3926,1.000000
1885,0.014890
4359,0.005488
11427,0.999967
7123,0.999998
6154,1.000000
3684,0.282626
9612,0.980268
2740,0.999974
7600,1.000000
829,0.999984
10646,0.508661
6958,0.999995
3162,0.995387
448,0.000055
8841,0.000000
3636,0.000000
12268,1.000000
4805,0.999996
10226,0.009100
2376,1.000000
10919,1.000000
1580,0.999997
1665,0.022018
2873,0.000000
6052,0.000000
478,0.000003
7773,0.000016
5021,0.999996
3660,0.051256
7189,1.000000
1389,0.999987
5839,0.938087
6913,0.000000
1266,0.000036
12430,1.000000
573,0.299470
3792,0.999988
9778,1.000000
4348,0.002469
4483,0.997386
7194,0.000004
1032,0.647968
2594,1.000000
1382,1.000000
9563,0.999999
2362,0.999898
972,0.027645
544,0.189460
2655,0.000004
7701,1.000000
4762,0.017547
2540,0.000256
3061,0.998835
959,0.000137
3298,0.999972
7407,1.000000
2180,0.999720
7234,0.360956
1921,0.000100
3048,0.000000
842,1.000000
7632,0.000000
2729,0.000304
549,0.000085
8032,0.999993
7424,0.000071
11422,1.000000
4144,0.999871
11533,1.000000
348,0.999999
2596,0.414715
2964,1.000000
10428,0.097970
6313,0.772884
7205,0.000662
11563,0.000009
4711,1.000000
1929,0.000000
3348,0.053556
11118,0.019835
9878,0.000000
6678,0.000077
10179,0.999898
10952,0.997801
7387,0.000000
12071,0.028462
3349,0.000216
685,0.999999
3073,0.999944
8066,0.002668
3424,0.865214
4332,0.000003
384,1.000000
10957,1.000000
5891,0.000001
8457,1.000000
7361,1.000000
2679,0.999230
1722,1.000000
1180,1.000000
9789,0.999504
3764,0.000898
4724,0.602341
9280,0.999999
3206,1.000000
1023,0.018339
8268,0.009471
10509,0.991732
5043,0.000292
4723,1.000000
11691,0.013547
12179,0.999991
6081,0.044386
11609,0.000002
2387,0.005271
10783,0.004082
6539,1.000000
10410,0.000002
1182,0.999970
4584,0.000026
1492,0.000004
8562,0.999801
5803,0.000491
4912,0.999974
8697,0.999646
10000,0.999999
7544,1.000000
7543,0.997926
934,0.977040
11946,0.999948
9472,0.999957
7498,0.000352
4697,0.014089
9016,0.366571
11625,1.000000
7298,0.999999
4631,0.999990
860,0.000000
4847,0.999813
5714,0.000000
9588,0.009470
10724,1.000000
2750,0.000065
3213,0.000016
1825,1.000000
9555,0.000051
11761,0.999997
4011,0.000131
584,0.001982
11021,0.999956
2638,0.974478
167,0.998353
8172,0.002531
7165,0.416349
350,0.999856
7018,1.000000
2915,0.000029
717,0.000057
3875,1.000000
3769,0.000019
12033,1.000000
8271,0.992811
2617,1.000000
4891,0.437118
11181,0.025363
11358,1.000000
11750,0.000003
11499,0.001619
1278,0.010842
262,0.997841
5585,0.998340
5250,0.000162
3959,0.000170
10934,0.000000
10976,0.999619
393,0.000274
12431,0.870044
361,0.995423
7633,0.000016
1109,0.000682
8011,0.999999
3617,0.000029
3864,0.049422
1590,0.999808
11261,1.000000
10422,0.304878
9302,1.000000
10609,0.886528
10323,0.769774
2465,1.000000
3113,0.000469
4487,0.000003
11747,0.000000
10832,0.999267
4994,0.000002
9091,0.021370
780,1.000000
12177,1.000000
11459,1.000000
3590,0.000012
8722,1.000000
5027,0.000029
8456,0.022878
3582,1.000000
10287,0.000978
4997,0.000126
5486,0.000072
1312,0.999865
4353,0.998845
3075,1.000000
8384,1.000000
11862,1.000000
7565,0.000077
9286,0.999874
12083,0.000890
1057,0.999995
9418,0.001614
12345,0.000000
1210,0.998341
399,1.000000
2232,1.000000
8958,1.000000
7978,0.000009
55,0.000008
6598,0.000224
2044,0.006211
4788,1.000000
6392,0.021006
7533,0.000002
9552,1.000000
596,0.002598
783,1.000000
9470,1.000000
11307,0.811021
311,0.009092
2083,0.999958
3481,0.096540
177,1.000000
10461,0.000000
3051,1.000000
3226,1.000000
12202,0.002573
1459,0.000003
10448,1.000000
3492,0.001234
11047,1.000000
10332,1.000000
2702,0.995482
5986,0.004109
2569,1.000000
5416,0.379748
2254,0.873759
7439,0.999986
5342,0.000176
10916,0.999983
1106,0.999231
5555,0.982873
11048,0.999597
10735,0.000001
4700,1.000000
3189,1.000000
8984,0.000001
11037,1.000000
7607,0.000382
2836,0.096272
4386,0.006754
6570,0.000000
8771,0.999924
8588,0.265465
11223,0.002133
8672,1.000000
1555,0.000009
9036,1.000000
7139,0.982897
3924,0.999913
11167,0.165245
4923,0.000153
6256,0.000018
4828,1.000000
9048,0.009947
6877,0.000234
11461,0.999999
2051,0.120047
1315,0.997039
11026,0.000075
5636,0.002422
6621,1.000000
8134,0.999996
11856,0.426048
11293,0.999999
10484,0.974869
886,0.000089
7209,0.999964
1879,0.000027
3624,0.000018
6477,0.000017
625,0.000003
926,0.000026
561,0.000066
87,0.995990
7041,0.000001
12482,0.188974
8662,0.000000
8985,1.000000
6468,0.988485
5298,0.002237
10644,1.000000
121,0.038211
10970,0.000002
9571,0.557602
3911,0.000078
4287,0.999816
8584,0.000253
7628,0.999214
1166,1.000000
5116,0.991443
11109,0.000000
10498,0.000003
161,0.000008
9821,0.999999
9853,0.006556
5734,0.000000
11235,0.999971
7456,0.000000
3773,0.010485
9338,0.000800
6707,1.000000
12133,0.526149
11484,0.000908
10999,0.002068
11690,1.000000
472,1.000000
5138,0.000014
6610,1.000000
2694,0.258657
2322,0.999985
345,0.043450
5171,1.000000
5245,0.000000
5907,0.000194
3662,0.011569
10056,1.000000
1300,0.000000
3530,0.995564
3047,0.000005
6834,1.000000
6245,1.000000
4822,0.999811
8428,0.001615
8921,0.063060
2348,0.000001
6549,1.000000
369,1.000000
6453,0.999862
4299,0.999998
10874,0.006671
1378,0.991732
2792,0.896498
5166,0.943575
3876,0.000000
3828,1.000000
7111,1.000000
5215,1.000000
12198,0.000091
138,0.265345
9503,0.017530
11982,1.000000
1095,0.999979
3453,0.000314
1000,1.000000
4084,0.000000
4375,0.997865
3607,0.000000
11434,0.001576
7958,0.000004
887,0.999984
4614,0.000150
6287,1.000000
11837,0.006204
9539,1.000000
3567,0.999980
8645,0.989879
8210,0.000545
9667,1.000000
3470,0.999741
7712,0.000001
4967,0.000000
8790,0.045339
9732,0.000062
3598,0.476884
5113,0.995398
606,0.034769
11187,0.000007
9566,0.948741
4227,0.000009
7859,0.000001
6135,0.000000
3898,0.000001
5186,0.000000
10206,0.000875
9104,0.983610
1131,0.999969
6742,0.999166
1901,0.000017
4362,1.000000
516,0.999999
4099,1.000000
12376,0.999845
8145,0.670034
9776,0.374325
5378,0.998461
7124,0.000000
3307,0.000226
8542,1.000000
5111,0.999999
4523,0.000414
918,0.999999
11308,0.999999
5418,0.942844
7283,0.999982
1333,1.000000
375,0.999966
4354,0.988186
1790,0.784946
10032,0.030605
10320,0.999999
10825,1.000000
5431,0.919202
5637,0.000006
8769,0.005340
10432,0.985925
7820,1.000000
2897,0.000005
2157,1.000000
12110,0.343141
4057,0.999871
5930,1.000000
7067,0.000000
5267,0.000102
987,0.000233
7484,1.000000
11578,0.000000
6672,0.999978
8775,1.000000
2413,0.000000
3013,0.158515
7044,0.006109
4397,1.000000
2794,0.000000
3555,0.000007
9110,0.000150
11526,0.999999
7818,1.000000
11592,0.000000
12233,0.826019
10608,1.000000
11445,0.999469
5624,0.000408
12322,0.999997
9544,0.903589
3455,1.000000
5543,0.928799
11199,0.000875
7689,0.000000
8784,0.999989
2189,1.000000
7959,0.971407
9718,0.000000
308,0.000001
983,1.000000
4436,1.000000
9072,0.998932
4264,0.988711
1219,0.999995
1677,0.999959
10808,0.635388
3751,0.997195
7905,0.002633
7172,0.017529
6211,0.000947
2731,0.000059
690,0.964712
9707,1.000000
9162,0.998948
571,0.541853
3417,0.999990
8747,0.010204
8760,0.000008
12187,0.011563
10843,0.000013
12474,0.000008
12105,0.000000
3618,0.000001
7548,1.000000
1471,0.994829
12429,0.579861
4475,0.000000
4526,0.408382
10614,0.000000
9142,0.005470
4834,0.999999
8321,1.000000
7956,1.000000
3894,1.000000
4067,0.868127
6005,0.002878
5255,0.000010
3186,0.002445
8772,0.986318
5291,0.974638
10572,0.001009
3730,0.015055
9511,0.000002
8876,0.000006
5795,0.999997
9860,0.000037
12035,0.957154
8879,0.999464
1900,0.000418
9737,0.003510
10894,0.005147
1167,0.841203
10081,0.019535
8687,0.051948
4910,0.000345
4175,1.000000
12404,0.001049
10457,0.000238
492,0.000070
6555,0.000076
9851,1.000000
5262,0.000000
9382,0.000001
10390,1.000000
5305,0.999542
5119,0.002465
10131,0.999977
1629,0.999998
5645,0.000021
3033,0.000047
8138,0.354793
6170,0.000000
5576,0.000082
2805,0.000000
6941,0.998977
1083,0.999999
2833,1.000000
8329,0.000063
2190,0.000009
10940,0.999536
7472,0.017748
3977,0.000003
98,0.999992
7921,0.999958
6830,0.000000
5675,0.994812
8926,0.000019
4858,1.000000
6242,0.980023
2023,0.105209
2135,1.000000
11449,0.999997
2837,0.000000
4541,0.999991
12013,0.999987
10086,1.000000
7363,0.000203
8724,0.018747
3691,0.004172
442,0.000001
5820,1.000000
10583,0.684616
227,0.999887
1874,1.000000
4639,0.000003
9867,1.000000
908,0.999930
2898,0.103370
6821,0.739776
6010,0.999071
6536,1.000000
3472,0.011586
6054,0.030125
2287,0.000074
4831,0.034836
8343,0.998604
11406,1.000000
1637,0.999996
8397,0.000241
9519,0.418817
10618,0.000024
8000,0.004422
10327,0.991220
8620,0.999781
2347,0.957869
11603,1.000000
958,1.000000
1577,0.963633
5410,0.987202
3870,0.078236
4113,0.999917
5332,0.999757
597,0.815454
12272,0.000000
8394,1.000000
4939,0.999963
1844,0.004107
6474,0.000001
10236,0.000047
6294,1.000000
11687,0.000897
7264,1.000000
603,0.000003
10883,1.000000
794,0.539364
10090,0.031928
18,1.000000
4544,0.297523
1694,0.000004
10224,0.037829
8756,0.998729
5531,0.120247
5050,0.016452
3136,1.000000
2558,0.000000
1120,0.001166
654,1.000000
3558,0.999650
3805,0.579472
6709,0.004191
560,1.000000
876,1.000000
9318,0.011562
7785,0.999999
9791,0.001227
8982,0.999994
1586,0.000000
7412,0.999933
838,0.000076
4965,0.975627
5706,0.999978
4514,0.000507
8293,0.044345
5786,0.000000
3515,1.000000
11734,0.158772
9714,0.999969
3545,0.000392
3346,0.993301
6692,0.000000
10564,1.000000
12285,0.000000
2713,0.031403
7073,0.914866
7143,1.000000
5448,0.998074
11864,0.000277
7566,0.000000
961,0.011412
4346,0.000124
11635,0.999824
8947,1.000000
10975,0.000031
10560,0.000040
8070,1.000000
11658,0.038617
5864,0.632565
7799,1.000000
6704,0.999992
5733,1.000000
9530,0.998734
5602,0.999997
935,0.999990
773,0.998744
307,0.999813
1065,0.000049
676,0.873727
3862,0.965640
5544,0.000036
2438,1.000000
2865,0.000616
7100,0.021206
1550,0.033026
7043,0.999969
11065,0.999979
3596,0.998111
5247,0.000002
1130,0.482968
1819,0.097667
4055,0.999362
11354,0.010398
11340,0.999997
6431,0.911249
5958,1.000000
2389,0.996538
3408,0.998293
3003,0.000109
10547,0.748731
11675,0.000026
7163,0.003199
11203,0.000012
34,0.000005
5929,0.999956
1145,1.000000
4014,0.000010
2368,1.000000
10477,0.165926
9391,0.000003
12047,0.000002
435,1.000000
11317,0.000018
5578,0.998605
11242,1.000000
4485,0.000000
8202,0.985810
5812,0.009375
6186,0.945021
1743,1.000000
6944,0.999983
8382,0.999999
6493,0.999998
3378,0.999986
2587,0.000001
2634,1.000000
7532,0.230513
7059,0.999995
4272,0.998176
4627,1.000000
9604,0.999806
10292,0.000136
599,0.000000
3506,0.999052
8654,1.000000
7636,0.005801
8241,0.000123
8916,0.511346
4050,1.000000
2300,1.000000
116,0.000045
4684,0.050894
7796,0.999986
6813,0.999896
11003,0.000169
4110,1.000000
11117,0.996441
1138,0.000082
3524,0.999449
8567,0.000250
8231,0.000000
843,0.023396
7454,1.000000
3528,0.951525
7253,0.000024
2918,0.466163
4163,0.000196
9140,0.998791
7290,0.502568
8163,0.000050
7126,0.000000
10580,0.999812
5010,0.000004
9710,0.000002
800,0.999636
3995,0.000060
531,0.999977
2926,0.999736
5380,1.000000
8898,1.000000
2882,1.000000
5603,0.000391
9361,0.999904
9117,0.999067
1931,0.006771
9469,0.010978
11225,0.000126
4205,0.000151
10930,0.999998
1613,0.000000
7817,0.999999
10552,0.000000
9600,0.138677
3685,0.001929
5167,0.000115
7765,0.999434
4283,0.000000
8829,0.994857
8510,0.835642
4431,0.010057
2380,0.000002
9427,1.000000
2727,0.997071
7242,0.000000
11166,0.000018
3410,1.000000
11453,0.999341
591,0.999969
9897,0.001600
4295,0.999979
7531,0.999977
6344,0.000651
1316,0.000060
99,0.000003
8083,1.000000
9230,1.000000
3635,0.000000
10936,0.970076
1510,0.026774
9029,0.013133
7455,0.999992
11241,0.873147
4029,0.000050
4940,1.000000
5717,0.999715
1910,0.999981
6679,1.000000
9339,0.000319
3069,0.984229
5682,0.000040
2358,1.000000
8441,0.889534
2982,0.999799
2375,0.000001
11717,0.990328
9680,0.995769
1687,0.999969
8942,0.000194
7490,1.000000
5306,0.999998
6772,1.000000
4255,1.000000
5666,0.000008
7042,0.532982
3512,1.000000
10665,0.000045
10104,1.000000
11713,0.999997
1839,0.000415
6141,0.998493
679,0.977725
501,0.950077
8120,0.011138
9030,0.918334
5000,1.000000
4400,1.000000
1081,1.000000
6527,0.045729
11123,0.999997
11442,1.000000
11408,0.998429
8016,0.240771
7772,0.000581
1136,1.000000
8624,0.000820
3906,0.691891
4039,0.043079
1011,0.000006
11265,0.823865
12186,0.999989
697,0.000516
10291,0.994488
10864,0.129612
5062,0.999991
6058,0.000482
6175,1.000000
2509,1.000000
7431,1.000000
8028,1.000000
7345,0.000000
9415,0.999821
10214,0.999989
5479,1.000000
4491,0.999972
9890,0.999943
2685,0.006259
8076,0.998618
6640,0.999999
5755,0.907662
9749,1.000000
12271,0.690278
12053,0.399327
11341,0.999869
8564,0.999623
11324,0.022698
5631,0.999997
12007,0.024421
4977,0.007640
2267,1.000000
5335,0.407497
6990,0.000000
10892,1.000000
3344,0.999973
8187,1.000000
2141,0.000001
3062,0.999933
2161,0.000000
6816,1.000000
1776,0.999998
5627,0.000986
143,0.999959
7021,0.000035
10154,0.000452
9274,0.999522
9498,0.014797
6424,0.002069
11524,0.099605
7894,1.000000
7476,0.000508
4730,0.999957
48,1.000000
9991,1.000000
9625,0.761989
4337,0.000000
11165,1.000000
78,0.999996
12092,1.000000
12275,0.999999
3253,0.999900
4849,0.999989
9924,0.000000
4914,0.000000
2171,0.999997
643,1.000000
77,0.999982
8663,1.000000
425,0.999952
5287,0.000105
6064,0.999945
5536,1.000000
8033,1.000000
374,0.002907
11587,0.000000
7848,0.999942
10042,0.950284
1103,0.003250
5056,0.999999
9311,0.826368
2098,0.825189
10357,0.999998
5356,0.000393
3447,0.000328
8057,0.999727
1158,1.000000
9531,1.000000
6680,0.000117
261,0.000014
10909,1.000000
6820,0.997641
6188,1.000000
2518,0.999929
3255,0.000001
3856,0.000000
10524,0.994134
2956,0.999999
630,1.000000
3927,0.975469
10749,0.000000
6952,1.000000
11188,0.921187
10953,0.000316
6425,0.000011
5246,0.000052
5118,1.000000
6019,0.999998
2843,0.999965
9410,1.000000
3200,1.000000
6298,0.000938
758,0.001755
5188,0.999999
3250,0.001218
6389,1.000000
10823,0.001750
9070,0.000316
10807,0.000001
9380,0.999999
4704,0.000001
7737,0.993936
11345,0.000001
9509,0.994005
9,0.002125
3539,1.000000
6524,1.000000
4957,0.000000
9595,0.000015
3628,0.000000
7810,0.000015
7333,0.000096
4560,0.000004
2726,0.000565
3655,1.000000
7037,0.999866
7272,0.078690
2977,0.001615
1760,0.000000
5587,1.000000
10942,0.104554
2931,0.999999
1854,0.000316
5207,0.000004
8793,0.999987
2686,0.000013
1432,1.000000
1630,0.999998
239,0.000008
4100,0.000003
8994,0.000400
6620,0.999997
7797,0.999999
5227,0.000000
8723,0.000000
7289,0.115963
7857,0.008448
10990,1.000000
9985,0.999927
1616,0.211160
1194,0.000034
5408,0.000001
5275,0.062400
7664,0.999943
12302,0.000105
3781,0.005434
8933,1.000000
4382,0.973956
1915,0.997396
10470,0.000022
1518,0.000000
8157,1.000000
11674,0.006137
7409,0.000000
7475,1.000000
13,0.000003
5157,1.000000
4462,0.001468
12049,0.050735
6355,0.999894
4281,0.000065
